code,name_kanji,name_kana,name_kana_breakdown,name_kana_notes,name_romaji,prefecture_kanji,prefecture_kana,prefecture_kana_breakdown,prefecture_romaji,latitude,longitude
384429,伊方町,いかたちょう,"い,かた,ちょう",,Ikata Cho,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.48333333,132.35
384844,松野町,まつのちょう,"まつ,の,ちょう",,Matsuno Cho,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.21666667,132.7
384887,鬼北町,きほくちょう,"き,ほく,ちょう",,Kihoku Cho,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.25,132.6833333
385069,愛南町,あいなんちょう,"あい,なん,ちょう",,Ainan Cho,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,32.95,132.5833333
392014,高知市,こうちし,"こう,ち,し",,Kochi Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.55,133.5166667
392022,室戸市,むろとし,"むろ,と,し",,Muroto Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.28333333,134.15
392031,安芸市,あきし,"あ,き,し",,Aki Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.5,133.9
392049,南国市,なんこくし,"なん,こく,し",,Nankoku Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.56666667,133.6333333
392057,土佐市,とさし,"と,さ,し",,Tosa Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.48333333,133.4166667
392065,須崎市,すさきし,"す,さき,し",,Susaki Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.4,133.2666667
392081,宿毛市,すくもし,"すく,も,し",,Sukumo Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.93333333,132.7166667
392090,土佐清水市,とさしみずし,"と,さ,し,みず,し",,Tosashimizu Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.76666667,132.95
392103,四万十市,しまんとし,"し,まん,と,し",,Shimanto Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.98333333,132.9333333
392111,香南市,こうなんし,"こう,なん,し",,Konan Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.55,133.7
392120,香美市,かみし,"か,み,し",,Kami Shi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.6,133.6833333
393011,東洋町,とうようちょう,"とう,よう,ちょう",,Toyo Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.51666667,134.2666667
393029,奈半利町,なはりちょう,"な,は,り,ちょう",,Nahari Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.41666667,134.0166667
393037,田野町,たのちょう,"た,の,ちょう",,Tano Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.41666667,134
393045,安田町,やすだちょう,"やす,だ,ちょう",,Yasuda Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.43333333,133.9666667
393053,北川村,きたがわむら,"きた,がわ,むら",,Kitagawa Mura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.43333333,134.0333333
393061,馬路村,うまじむら,"うま,じ,むら",,Umaji Mura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.55,134.0333333
393070,芸西村,げいせいむら,"げい,せい,むら",,Geisei Mura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.51666667,133.8
393410,本山町,もとやまちょう,"もと,やま,ちょう",,Motoyama Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.75,133.5833333
393444,大豊町,おおとよちょう,"おお,とよ,ちょう",,Otoyo Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.75,133.65
393631,土佐町,とさちょう,"と,さ,ちょう",,Tosa Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.73333333,133.5166667
393649,大川村,おおかわむら,"おお,かわ,むら",,Okawa Mura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.78333333,133.4666667
393860,いの町,いのちょう,"いの,ちょう",,Ino Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.53333333,133.4166667
393878,仁淀川町,によどがわちょう,"に,よど,がわ,ちょう",,Niyodogawa Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.56666667,133.1666667
394017,中土佐町,なかとさちょう,"なか,と,さ,ちょう",,Nakatosa Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.31666667,133.2166667
394025,佐川町,さかわちょう,"さ,かわ,ちょう",,Sakawa Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.5,133.2833333
394033,越知町,おちちょう,"お,ち,ちょう",,Ochi Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.51666667,133.25
394050,梼原町,ゆすはらまち,"ゆす,はら,まち",,Yusuhara Machi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.4,132.933333
394106,日高村,ひだかむら,"ひ,だか,むら",,Hidaka Mura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.53333333,133.3666667
394114,津野町,つのちょう,"つ,の,ちょう",,Tsuno Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.43333333,133.1833333
394122,四万十町,しまんとちょう,"し,まん,と,ちょう",,Shimanto Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.2,133.1333333
394246,大月町,おおつきちょう,"おお,つき,ちょう",,Otsuki Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.83333333,132.7
394271,三原村,みはらむら,"み,はら,むら",,Mihara Mura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.9,132.8333333
394289,黒潮町,くろしおちょう,"くろ,しお,ちょう",,Kuroshio Cho,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.01666667,133
401005,北九州市,きたきゅうしゅうし,"きた,きゅう,しゅう,し",,Kitakyushu Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.88333333,130.8666667
401307,福岡市,ふくおかし,"ふく,おか,し",,Fukuoka Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.58333333,130.4
402028,大牟田市,おおむたし,"おお,む,た,し",,Omuta Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.01666667,130.4333333
402036,久留米市,くるめし,"く,る,め,し",,Kurume Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.31666667,130.5
402044,直方市,のおがたし,"のお,がた,し",,Nogata Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.73333333,130.7166667
402052,飯塚市,いいづかし,"いい,づか,し",,Iizuka Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.63333333,130.6833333
402061,田川市,たがわし,"た,がわ,し",,Tagawa Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.63333333,130.8
402079,柳川市,やながわし,"やな,がわ,し",,Yanagawa Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.15,130.4
402109,八女市,やめし,"や,め,し",,Yame Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.2,130.55
402117,筑後市,ちくごし,"ちく,ご,し",,Chikugo Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.2,130.5
402125,大川市,おおかわし,"おお,かわ,し",,Okawa Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.2,130.3833333
402133,行橋市,ゆくはしし,"ゆく,はし,し",,Yukuhashi Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.71666667,130.9666667
402141,豊前市,ぶぜんし,"ぶ,ぜん,し",,Buzen Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.6,131.1166667
402150,中間市,なかまし,"なか,ま,し",,Nakama Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.81666667,130.7
402168,小郡市,おごおりし,"お,ごおり,し",,Ogori Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.38333333,130.55
402176,筑紫野市,ちくしのし,"ちく,し,の,し",,Chikushino Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.48333333,130.5
402184,春日市,かすがし,"かす,が,し",,Kasuga Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.51666667,130.4666667
402192,大野城市,おおのじょうし,"おお,の,じょう,し",,Onojo Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.53333333,130.4666667
402206,宗像市,むなかたし,"むな,かた,し",,Munakata Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.8,130.5333333
402214,太宰府市,だざいふし,"だ,ざい,ふ,し",,Dazaifu Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.5,130.5166667
402231,古賀市,こがし,"こ,が,し",,Koga Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.71666667,130.4666667
402249,福津市,ふくつし,"ふく,つ,し",,Fukutsu Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.76666667,130.4833333
402257,うきは市,うきはし,"うきは,し",,Ukiha Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.33333333,130.75
402265,宮若市,みやわかし,"みや,わか,し",,Miyawaka Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.71666667,130.6666667
402273,嘉麻市,かまし,"か,ま,し",,Kama Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.55,130.7
402281,朝倉市,あさくらし,"あさ,くら,し",,Asakura Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.41666667,130.65
402290,みやま市,みやまし,"みやま,し",,Miyama Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.15,130.4666667
402303,糸島市,いとしまし,"いと,しま,し",,Itoshima Shi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.55,130.1833333
403059,那珂川町,なかがわまち,"な,か,がわ,まち",,Nakagawa Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.48333333,130.4166667
403415,宇美町,うみまち,"う,み,まち",,Umi Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.56666667,130.5
403423,篠栗町,ささぐりまち,"ささ,ぐり,まち",,Sasaguri Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.61666667,130.5166667
403431,志免町,しめまち,"し,め,まち",,Shime Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.58333333,130.4666667
403440,須恵町,すえまち,"す,え,まち",,Sue Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.58333333,130.5
403458,新宮町,しんぐうまち,"しん,ぐう,まち",,Shingu Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.7,130.4333333
403482,久山町,ひさやままち,"ひさ,やま,まち",,Hisayama Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.63333333,130.5
403491,粕屋町,かすやまち,"かす,や,まち",,Kasuya Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.6,130.4666667
403814,芦屋町,あしやまち,"あし,や,まち",,Ashiya Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.88333333,130.65
403822,水巻町,みずまきまち,"みず,まき,まち",,Mizumaki Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.85,130.6833333
403831,岡垣町,おかがきまち,"おか,がき,まち",,Okagaki Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.85,130.6
403849,遠賀町,おんがちょう,"おん,が,ちょう",,Onga Cho,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.83333333,130.6666667
404012,小竹町,こたけまち,"こ,たけ,まち",,Kotake Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.68333333,130.7
404021,鞍手町,くらてまち,"くら,て,まち",,Kurate Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.78333333,130.6666667
404217,桂川町,けいせんまち,"けい,せん,まち",,Keisen Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.56666667,130.6666667
404471,筑前町,ちくぜんまち,"ちく,ぜん,まち",,Chikuzen Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.45,130.5833333
404489,東峰村,とうほうむら,"とう,ほう,むら",,Toho Mura,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.38333333,130.8666667
405035,大刀洗町,たちあらいまち,"た,ち,あらい,まち",,Tachiarai Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.36666667,130.6166667
405221,大木町,おおきまち,"おお,き,まち",,Oki Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.2,130.4333333
405442,広川町,ひろかわまち,"ひろ,かわ,まち",,Hirokawa Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.23333333,130.55
406015,香春町,かわらまち,"か,わら,まち",,Kawara Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.66666667,130.8333333
406023,添田町,そえだまち,"そえ,だ,まち",,Soeda Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.56666667,130.85
406040,糸田町,いとだまち,"いと,だ,まち",,Itoda Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.65,130.7666667
406058,川崎町,かわさきまち,"かわ,さき,まち",,Kawasaki Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.58333333,130.8
406082,大任町,おおとうまち,"おお,とう,まち",,Oto Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.6,130.85
406091,赤村,あかむら,"あか,むら",,Akamura,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.6,130.8666667
406104,福智町,ふくちまち,"ふく,ち,まち",,Fukuchi Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.66666667,130.7666667
406210,苅田町,かんだまち,"かん,だ,まち",,Kanda Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.76666667,130.9666667
406252,みやこ町,みやこまち,"みやこ,まち",,Miyako Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.68333333,130.9166667
406422,吉富町,よしとみまち,"よし,とみ,まち",,Yoshitomi Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.6,131.1666667
406465,上毛町,こうげまち,"こう,げ,まち",,Koge Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.56666667,131.15
406473,築上町,ちくじょうまち,"ちく,じょう,まち",,Chikujo Machi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.65,131.05
412015,佐賀市,さがし,"さ,が,し",,Saga Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.25,130.3
412023,唐津市,からつし,"から,つ,し",,Karatsu Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.45,129.9666667
412031,鳥栖市,とすし,"と,す,し",,Tosu Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.36666667,130.5
412040,多久市,たくし,"た,く,し",,Taku Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.28333333,130.1
412058,伊万里市,いまりし,"い,ま,り,し",,Imari Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.25,129.8666667
412066,武雄市,たけおし,"たけ,お,し",,Takeo Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.18333333,130.0166667
412074,鹿島市,かしまし,"か,しま,し",,Kashima Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.1,130.0833333
412082,小城市,おぎし,"お,ぎ,し",,Ogi Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.25,130.2
412091,嬉野市,うれしのし,"うれし,の,し",,Ureshino Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.11666667,130.05
412104,神埼市,かんざきし,"かん,ざき,し",,Kanzaki Shi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.3,130.3666667
413275,吉野ヶ里町,よしのがりちょう,"よし,の,が,り,ちょう",,Yoshinogari Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.31666667,130.3833333
413411,基山町,きやまちょう,"き,やま,ちょう",,Kiyama Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.41666667,130.5166667
413453,上峰町,かみみねちょう,"かみ,みね,ちょう",,Kamimine Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.31666667,130.4166667
413461,みやき町,みやきちょう,"みやき,ちょう",,Miyaki Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.31666667,130.45
413879,玄海町,げんかいちょう,"げん,かい,ちょう",,Genkai Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.46666667,129.8666667
414018,有田町,ありたちょう,"あり,た,ちょう",,Arita Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.2,129.8333333
414239,大町町,おおまちちょう,"おお,まち,ちょう",,Omachi Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.2,130.1
414247,江北町,こうほくまち,"こう,ほく,まち",,Kohoku Machi,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.21666667,130.15
414255,白石町,しろいしちょう,"しろ,いし,ちょう",,Shiroishi Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.13333333,130.1166667
414417,太良町,たらちょう,"た,ら,ちょう",,Tara Cho,佐賀県,さがけん,"さ,が,けん",Saga Ken,33.01666667,130.1666667
422011,長崎市,ながさきし,"なが,さき,し",,Nagasaki Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.75,129.8666667
422029,佐世保市,させぼし,"さ,せ,ぼ,し",,Sasebo Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.16666667,129.7
422037,島原市,しまばらし,"しま,ばら,し",,Shimabara Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.78333333,130.3666667
422045,諫早市,いさはやし,"いさ,はや,し",,Isahaya Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.83333333,130.05
422053,大村市,おおむらし,"おお,むら,し",,Omura Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.9,129.95
422070,平戸市,ひらどし,"ひら,ど,し",,Hirado Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.36666667,129.55
422088,松浦市,まつうらし,"まつ,うら,し",,Matsuura Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.33333333,129.7
422096,対馬市,つしまし,"つし,ま,し",,Tsushima Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,34.2,129.2833333
422100,壱岐市,いきし,"い,き,し",,Iki Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.73333333,129.6833333
422118,五島市,ごとうし,"ご,とう,し",,Goto Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.68333333,128.8333333
422126,西海市,さいかいし,"さい,かい,し",,Saikai Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.91666667,129.6333333
422134,雲仙市,うんぜんし,"うん,ぜん,し",,Unzen Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.83333333,130.1833333
422142,南島原市,みなみしまばらし,"みなみ,しま,ばら,し",,Minamishimabara Shi,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.65,130.2833333
423076,長与町,ながよちょう,"なが,よ,ちょう",,Nagayo Cho,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.81666667,129.8666667
423084,時津町,とぎつちょう,"とぎ,つ,ちょう",,Togitsu Cho,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.81666667,129.8333333
423211,東彼杵町,ひがしそのぎちょう,"ひがし,その,ぎ,ちょう",,Higashisonogi Cho,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.03333333,129.9166667
423220,川棚町,かわたなちょう,"かわ,たな,ちょう",,Kawatana Cho,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.06666667,129.85
423238,波佐見町,はさみちょう,"は,さ,み,ちょう",,Hasami Cho,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.13333333,129.8833333
423831,小値賀町,おぢかちょう,"お,ぢ,か,ちょう",,Ojika Cho,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.18333333,129.05
423912,佐々町,さざちょう,"さ,ざ,ちょう",,Saza Cho,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,33.23333333,129.65
424111,新上五島町,しんかみごとうちょう,"しん,かみ,ご,とう,ちょう",,Shinkamigoto Cho,長崎県,ながさきけん,"なが,さき,けん",Nagasaki Ken,32.98333333,129.0666667
431001,熊本市,くまもとし,"くま,もと,し",,Kumamoto Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.8,130.7
432024,八代市,やつしろし,"やつ,しろ,し",,Yatsushiro Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.5,130.6
432032,人吉市,ひとよしし,"ひと,よし,し",,Hitoyoshi Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.2,130.75
432041,荒尾市,あらおし,"あら,お,し",,Arao Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.98333333,130.4333333
432059,水俣市,みなまたし,"みな,また,し",,Minamata Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.2,130.4
432067,玉名市,たまなし,"たま,な,し",,Tamana Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.91666667,130.55
432083,山鹿市,やまがし,"やま,が,し",,Yamaga Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,33.01666667,130.6833333
432105,菊池市,きくちし,"きく,ち,し",,Kikuchi Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.96666667,130.8
432113,宇土市,うとし,"う,と,し",,Uto Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.68333333,130.65
432121,上天草市,かみあまくさし,"かみ,あま,くさ,し",,Kamiamakusa Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.58333333,130.4166667
432130,宇城市,うきし,"う,き,し",,Uki Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.63333333,130.6833333
432148,阿蘇市,あそし,"あ,そ,し",,Aso Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.95,131.1166667
432156,天草市,あまくさし,"あま,くさ,し",,Amakusa Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.45,130.1833333
432164,合志市,こうしし,"こう,し,し",,Koshi Shi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.88333333,130.7833333
433489,美里町,みさとまち,"み,さと,まち",,Misato Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.63333333,130.7833333
433641,玉東町,ぎょくとうまち,"ぎょく,とう,まち",,Gyokuto Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.91666667,130.6166667
433675,南関町,なんかんまち,"なん,かん,まち",,Nankan Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,33.05,130.5333333
433683,長洲町,ながすまち,"なが,す,まち",,Nagasu Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.91666667,130.45
433691,和水町,なごみまち,"なご,み,まち",,Nagomi Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.96666667,130.6
434035,大津町,おおづまち,"おお,づ,まち",,Ozu Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.86666667,130.8666667
434043,菊陽町,きくようまち,"きく,よう,まち",,Kikuyo Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.85,130.8166667
434230,南小国町,みなみおぐにまち,"みなみ,お,ぐに,まち",,Minamioguni Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,33.08333333,131.0666667
434248,小国町,おぐにまち,"お,ぐに,まち",,Oguni Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,33.11666667,131.0666667
434256,産山村,うぶやまむら,"うぶ,やま,むら",,Ubuyama Mura,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.98333333,131.2166667
434281,高森町,たかもりまち,"たか,もり,まち",,Takamori Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.81666667,131.1166667
434329,西原村,にしはらむら,"にし,はら,むら",,Nishihara Mura,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.83333333,130.9
434337,南阿蘇村,みなみあそむら,"みなみ,あ,そ,むら",,Minamiaso Mura,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.81666667,131.0166667
434418,御船町,みふねまち,"み,ふね,まち",,Mifune Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.7,130.8
434426,嘉島町,かしままち,"か,しま,まち",,Kashima Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.73333333,130.75
434434,益城町,ましきまち,"ま,しき,まち","Kanji readings may also be decomposable to まし,き,まち",Mashiki Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.78333333,130.8
434442,甲佐町,こうさまち,"こう,さ,まち",,Kosa Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.65,130.8
434477,山都町,やまとちょう,"やま,と,ちょう",,Yamato Cho,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.68333333,130.9833333
434680,氷川町,ひかわちょう,"ひ,かわ,ちょう",,Hikawa Cho,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.56666667,130.6666667
434825,芦北町,あしきたまち,"あし,きた,まち",,Ashikita Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.28333333,130.4833333
434841,津奈木町,つなぎまち,"つ,な,ぎ,まち",,Tsunagi Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.23333333,130.4333333
435015,錦町,にしきまち,"にしき,まち",,Nishiki Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.2,130.8333333
435058,多良木町,たらぎまち,"た,ら,ぎ,まち",,Taragi Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.25,130.9333333
435066,湯前町,ゆのまえまち,"ゆの,まえ,まち","Hidden particle (の): ゆ,の,まえ,まち",Yunomae Machi,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.26666667,130.9666667
435074,水上村,みずかみむら,"みず,かみ,むら",,Mizukami Mura,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.3,131
435104,相良村,さがらむら,"さが,ら,むら",,Sagara Mura,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.23333333,130.7833333
435112,五木村,いつきむら,"いつ,き,むら",,Itsuki Mura,熊本県,くまもとけん,"くま,もと,けん",Kumamoto Ken,32.38333333,130.8166667
